iid;title;year;Animation;Adventure;Children;Comedy;Fantasy;Romance;Drama;Action;Crime;Thriller;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
1706;X-Men: The Last Stand;2000;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1707;Break-Up;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1708;Cars;2000;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1709;Nacho Libre;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1710;Click;2000;False;True;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1711;Devil Wears Prada;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1712;Pirates of the Caribbean: Dead Man's Chest;2000;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1713;Clerks II;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1714;Marie Antoinette;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1715;Inconvenient Truth;2000;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
1716;Fast and the Furious: Tokyo Drift;2000;False;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1717;Superman Returns;2000;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1718;Little Miss Sunshine;2000;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1719;Babel;2000;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1720;Snakes on a Plane;2000;False;False;False;True;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;;;
1721;Talladega Nights: The Ballad of Ricky Bobby;2000;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1722;Night at the Museum;2000;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
1723;Stranger than Fiction;2000;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1724;Pursuit of Happyness;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1725;Crank;2000;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1726;Accepted;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1727;Illusionist;2000;False;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1728;The Queen;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1729;Idiocracy;2000;False;True;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
1730;Fountain;2000;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1731;Science of Sleep;2000;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1732;Apocalypto;2000;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1733;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1734;Pan's Labyrinth;2000;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1735;Departed;2000;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1736;Last King of Scotland;2000;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1737;Children of Men;2000;False;True;False;False;False;False;True;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1738;Prestige;2000;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False;;;
1739;Flags of Our Fathers;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1740;Saw III;2000;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;;;
1741;Casino Royale;2000;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1742;Happy Feet;2000;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1743;Déjà Vu;2000;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1744;Holiday;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1745;Blood Diamond;2000;False;True;False;False;False;False;True;True;True;True;False;False;False;True;False;False;False;False;False;False;;;
1746;Eragon;2000;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1747;Rocky Balboa;2000;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1748;Letters from Iwo Jima;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1749;Ratatouille;2000;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1750;Ghost Rider;2000;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1751;Number 23;2000;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;;;
1752;Hot Fuzz;2000;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;;;
1753;Next;2000;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1754;Zodiac;2000;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1755;300;2000;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;;;
1756;Shooter;2000;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1757;Blades of Glory;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1758;Grindhouse;2000;False;False;False;False;False;False;False;True;True;True;True;False;True;False;False;False;False;False;False;False;;;
1759;Meet the Robinsons;2000;True;True;True;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1760;Sunshine;2000;False;True;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
1761;How the Grinch Stole Christmas!;1960;True;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1762;Fracture;2000;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;;;
1763;Spider-Man 3;2000;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;;;
1764;Knocked Up;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1765;Hairspray;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1766;28 Weeks Later;2000;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;;;
1767;Shrek the Third;2000;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1768;Pirates of the Caribbean: At World's End;2000;False;True;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1769;Ocean's Thirteen;2000;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1770;Fantastic Four: Rise of the Silver Surfer;2000;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1771;Death Proof;2000;False;True;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;;;
1772;Sicko;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
1773;1408;2000;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
1774;Live Free or Die Hard;2000;False;True;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1775;Evan Almighty;2000;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1776;Transformers;2000;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;;;
1777;Harry Potter and the Order of the Phoenix;2000;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1778;I Now Pronounce You Chuck and Larry;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1779;Across the Universe;2000;False;False;False;False;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1780;Stardust;2000;False;True;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1781;Simpsons Movie;2000;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1782;Bourne Ultimatum;2000;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1783;Superbad;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1784;King of Kong;2000;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
1785;Planet Terror;2000;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;;;
1786;3:10 to Yuma;2000;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;;;
1787;Shoot 'Em Up;2000;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1788;Atonement;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1789;Eastern Promises;2000;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1790;Into the Wild;2000;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1791;Darjeeling Limited;2000;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1792;Michael Clayton;2000;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1793;30 Days of Night;2000;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
1794;Gone Baby Gone;2000;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
1795;Persepolis;2000;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1796;American Gangster;2000;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1797;No Country for Old Men;2000;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1798;Mist;2000;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;;;
1799;Enchanted;2000;True;True;True;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1800;Golden Compass;2000;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1801;I Am Legend;2000;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;True;False;False;False;;;
1802;Juno;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1803;Bucket List;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1804;Sweeney Todd: The Demon Barber of Fleet Street;2000;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;False;False;False;False;;;
1805;National Treasure: Book of Secrets;2000;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1806;There Will Be Blood;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
1807;P.S. I Love You;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1808;27 Dresses;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1809;Cloverfield;2000;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;;;
1810;Hellboy II: The Golden Army;2000;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1811;In Bruges;2000;False;False;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1812;Jumper;2000;False;True;False;False;False;False;True;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1813;Definitely, Maybe;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1814;10,000 BC;2000;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1815;Bank Job;2000;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1816;Dark Knight;2000;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;True;False;False;False;;;
1817;21;2000;False;False;False;False;False;True;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1818;Forgetting Sarah Marshall;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1819;Harold & Kumar Escape from Guantanamo Bay;2000;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1820;Baby Mama;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1821;Iron Man;2000;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1822;Taken;2000;False;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1823;Fall;2000;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1824;Chronicles of Narnia: Prince Caspian;2000;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1825;Indiana Jones and the Kingdom of the Crystal Skull;2000;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1826;Sex and the City;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1827;Kung Fu Panda;2000;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
1828;You Don't Mess with the Zohan;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1829;Incredible Hulk;2000;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1830;WALL·E;2000;True;True;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1831;Wanted;2000;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1832;Hancock;2000;False;True;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1833;Get Smart;2000;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1834;Mamma Mia!;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1835;Watchmen;2000;False;False;False;False;False;False;True;True;False;True;False;True;True;False;False;False;True;False;False;False;;;
1836;Step Brothers;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1837;Vicky Cristina Barcelona;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1838;Pineapple Express;2000;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1839;Tropic Thunder;2000;False;True;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;;;
1840;Let the Right One In;2000;False;False;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
1841;Burn After Reading;2000;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1842;Body of Lies;2000;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1843;Zack and Miri Make a Porno;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1844;RocknRolla;2000;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1845;Madagascar: Escape 2 Africa;2000;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
1846;Slumdog Millionaire;2000;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1847;Quantum of Solace;2000;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1848;Role Models;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1849;Bolt;2000;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1850;Milk;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1851;Twilight;2000;False;False;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1852;Gran Torino;2000;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1853;Seven Pounds;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1854;Wrestler;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1855;Curious Case of Benjamin Button;2000;False;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1856;Yes Man;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1857;Valkyrie;2000;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
1858;Bedtime Stories;2000;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1859;Marley & Me;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1860;Ponyo;2000;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1861;Coraline;2000;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1862;He's Just Not That Into You;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1863;Dr. Horrible's Sing-Along Blog;2000;False;False;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;;;
1864;I Love You, Man;2000;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1865;Girl with the Dragon Tattoo;2000;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;;;
1866;Adventureland;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1867;Inglourious Basterds;2000;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;;;
1868;Moon;2000;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False;;;
1869;X-Men Origins: Wolverine;2000;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1870;Star Trek;2000;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1871;Angels & Demons;2000;False;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;;;
1872;Terminator Salvation;2000;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1873;Up;2000;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1874;Hangover;2000;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1875;Proposal;2000;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1876;Hurt Locker;2000;False;False;False;False;False;False;True;True;False;True;False;False;False;True;False;False;False;False;False;False;;;
1877;Transformers: Revenge of the Fallen;2000;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1878;Ice Age: Dawn of the Dinosaurs;2000;True;True;True;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1879;(500) Days of Summer;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1880;Harry Potter and the Half-Blood Prince;2000;False;True;False;False;True;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;;;
1881;Imaginarium of Doctor Parnassus;2000;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1882;Ugly Truth;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1883;District 9;2000;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;;;
1884;Julie & Julia;2000;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1885;9;2000;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1886;Cloudy with a Chance of Meatballs;2000;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1887;Serious Man;2000;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1888;Surrogates;2000;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1889;Zombieland;2000;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;;;
1890;Where the Wild Things Are;2000;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1891;Up in the Air;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1892;Fantastic Mr. Fox;2000;True;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1893;2012;2000;False;False;False;False;False;False;True;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1894;Blind Side;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1895;Princess and the Frog;2000;True;False;True;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1896;Avatar;2000;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1897;Sherlock Holmes;2000;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;;;
1898;Book of Eli;2010;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1899;Shutter Island;2010;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;;;
1900;Alice in Wonderland;2010;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1901;Hot Tub Time Machine;2010;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1902;How to Train Your Dragon;2010;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1903;Clash of the Titans;2010;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1904;Kick-Ass;2010;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1905;Date Night;2010;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1906;Exit Through the Gift Shop;2010;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
1907;Iron Man 2;2010;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;;;
1908;Prince of Persia: The Sands of Time;2010;False;True;False;False;True;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
1909;A-Team;2010;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1910;Toy Story 3;2010;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1911;Despicable Me;2010;True;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1912;Inception;2010;False;False;False;False;False;False;True;True;True;True;False;True;True;False;False;False;True;False;False;False;;;
1913;Salt;2010;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1914;Other Guys;2010;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1915;Expendables;2010;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
1916;Scott Pilgrim vs. the World;2010;False;False;False;True;True;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;;;
1917;Machete;2010;False;True;False;True;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
1918;Social Network;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1919;Town;2010;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;;
1920;Easy A;2010;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1921;Inside Job;2010;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
1922;Red;2010;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1923;127 Hours;2010;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1924;Megamind;2010;True;False;True;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1925;Black Swan;2010;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1926;Harry Potter and the Deathly Hallows: Part 1;2010;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
1927;King's Speech;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1928;Tangled;2010;True;False;True;True;True;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;;;
1929;Fighter;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1930;True Grit;2010;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
1931;Tron: Legacy;2010;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1932;Tucker & Dale vs Evil;2010;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
1933;Green Hornet;2010;False;False;False;True;True;False;False;True;True;True;False;False;False;False;False;False;True;False;False;False;;;
1934;Limitless;2010;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
1935;No Strings Attached;2010;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1936;Paul;2010;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1937;Rango;2010;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;;;
1938;Adjustment Bureau;2010;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;;;
1939;Source Code;2010;False;False;False;False;False;False;True;True;False;True;False;True;True;False;False;False;False;False;False;False;;;
1940;Sucker Punch;2010;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;;;
1941;Hanna;2010;False;True;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;;;
1942;Thor;2010;False;True;False;False;True;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
1943;Bridesmaids;2010;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1944;Pirates of the Caribbean: On Stranger Tides;2010;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
1945;Midnight in Paris;2010;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1946;Hangover Part II;2010;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
